-42.8111330314, -7.9570889998, 0.0000000000
-42.8111330314, -7.9570889998, 0.0000000000
-37.9265173019, -4.8648672883, 0.0000000000
-37.9265173019, -4.8648672883, 0.0000000000
-36.4568606127, -2.5486373225, 0.0000000000
-36.4568606127, -2.5486373225, 0.0000000000
-36.0277377199, -1.5971946054, 0.0000000000
-36.0277377199, -1.5971946054, 0.0000000000
-35.6742102192, -0.6453866244, 0.0000000000
-35.6742102192, -0.6453866244, 0.0000000000
-35.5471402460, -0.2498302511, 0.0000000000
-35.5471402460, -0.2498302511, 0.0000000000
-35.2587775807, 0.8096161274, 0.0000000000
-35.2587775807, 0.8096161274, 0.0000000000
-34.9987226291, 2.1126484667, 0.0000000000
-34.9987226291, 2.1126484667, 0.0000000000
-34.7629409432, 4.4730309205, 0.0000000000
-34.7629409432, 4.4730309205, 0.0000000000
-34.7644999040, 6.1966412381, 0.0000000000
-34.7644999040, 6.1966412381, 0.0000000000
-34.9261695686, 8.1056716518, 0.0000000000
-34.9261695686, 8.1056716518, 0.0000000000
-35.4974459069, 11.0593969283, 0.0000000000
-35.4974459069, 11.0593969283, 0.0000000000
-37.0498406685, 15.3858342548, 0.0000000000
-37.0498406685, 15.3858342548, 0.0000000000
-40.3479455113, 20.8019244416, 0.0000000000
-40.3479455113, 20.8019244416, 0.0000000000
-44.6599368577, 25.3604973584, 0.0000000000
-44.6599368577, 25.3604973584, 0.0000000000
-50.3345693928, 29.4370234055, 0.0000000000
-50.3345693928, 29.4370234055, 0.0000000000
-56.1738908429, 32.4748419790, 0.0000000000
-56.1738908429, 32.4748419790, 0.0000000000
-61.1149410438, 34.8208201815, 0.0000000000
-61.1149410438, 34.8208201815, 0.0000000000
-64.6990148807, 37.0522396662, 0.0000000000
-64.6990148807, 37.0522396662, 0.0000000000
-67.3862058199, 40.0494869559, 0.0000000000
-67.3862058199, 40.0494869559, 0.0000000000
-68.6316646002, 43.2800500748, 0.0000000000
-68.6316646002, 43.2800500748, 0.0000000000
-68.8327293154, 44.7208851300, 0.0000000000
-68.8327293154, 44.7208851300, 0.0000000000
-68.8671078149, 45.7990139009, 0.0000000000
-68.8671078149, 45.7990139009, 0.0000000000
-68.8300441539, 46.6269204406, 0.0000000000
-68.8300441539, 46.6269204406, 0.0000000000
-68.7802674125, 47.1369655804, 0.0000000000
-68.7802674125, 47.1369655804, 0.0000000000
-68.7340590126, 47.4880682839, 0.0000000000
-68.7340590126, 47.4880682839, 0.0000000000
-68.6297256927, 48.1013678956, 0.0000000000
-68.6297256927, 48.1013678956, 0.0000000000
-68.6032104334, 48.2337425431, 0.0000000000
-68.6032104334, 48.2337425431, 0.0000000000
-68.6735347907, 47.8649328549, 0.0000000000
-68.6735347907, 47.8649328549, 0.0000000000
-68.7885755833, 47.0646282650, 0.0000000000
-68.7885755833, 47.0646282650, 0.0000000000
-68.8369628072, 46.5331689999, 0.0000000000
-68.8369628072, 46.5331689999, 0.0000000000
-68.8667980170, 45.8231357624, 0.0000000000
-68.8667980170, 45.8231357624, 0.0000000000
-68.8286838359, 44.6694222321, 0.0000000000
-68.8286838359, 44.6694222321, 0.0000000000
-68.8519135413, 45.0213884257, 0.0000000000
-68.8519135413, 45.0213884257, 0.0000000000
-68.8646983261, 45.9374306702, 0.0000000000
-68.8646983261, 45.9374306702, 0.0000000000
-68.8069456703, 46.8898459341, 0.0000000000
-68.8069456703, 46.8898459341, 0.0000000000
-68.7528332886, 47.3541771142, 0.0000000000
-68.7528332886, 47.3541771142, 0.0000000000
-68.6781511549, 47.8385018261, 0.0000000000
-68.6781511549, 47.8385018261, 0.0000000000
-68.5794442503, 48.3467106736, 0.0000000000
-68.5794442503, 48.3467106736, 0.0000000000
-68.4215362632, 48.9981414242, 0.0000000000
-68.4215362632, 48.9981414242, 0.0000000000
-68.2323100706, 49.6321935634, 0.0000000000
-68.2323100706, 49.6321935634, 0.0000000000
-68.0134720718, 50.2455050081, 0.0000000000
-68.0134720718, 50.2455050081, 0.0000000000
-67.7796647381, 50.8062378746, 0.0000000000
-67.7796647381, 50.8062378746, 0.0000000000
-67.3304467341, 51.6996753064, 0.0000000000
-67.3304467341, 51.6996753064, 0.0000000000
-66.3247608653, 53.1531109781, 0.0000000000
-66.3247608653, 53.1531109781, 0.0000000000
-65.5935052775, 53.8905391631, 0.0000000000
-65.5935052775, 53.8905391631, 0.0000000000
-64.7963879912, 54.4566285896, 0.0000000000
-64.7963879912, 54.4566285896, 0.0000000000
-64.0552611953, 54.7781220070, 0.0000000000
-64.0552611953, 54.7781220070, 0.0000000000
-63.4155127130, 54.8938072054, 0.0000000000
-63.4155127130, 54.8938072054, 0.0000000000
-63.0726567439, 54.8889216580, 0.0000000000
-63.0726567439, 54.8889216580, 0.0000000000
-63.0181616136, 54.8835040806, 0.0000000000
-63.0181616136, 54.8835040806, 0.0000000000
-62.8605097570, 54.8602777254, 0.0000000000
-62.8605097570, 54.8602777254, 0.0000000000
-62.8600069422, 54.8601852835, 0.0000000000
-62.8600069422, 54.8601852835, 0.0000000000
-62.7495329188, 54.8369580929, 0.0000000000
-62.7495329188, 54.8369580929, 0.0000000000
-62.6842008518, 54.8204323007, 0.0000000000
-62.6842008518, 54.8204323007, 0.0000000000
-62.4466741697, 54.7419397548, 0.0000000000
-62.4466741697, 54.7419397548, 0.0000000000
-62.1437714859, 54.5961576716, 0.0000000000
-62.1437714859, 54.5961576716, 0.0000000000
-62.0778501330, 54.5569686465, 0.0000000000
-62.0778501330, 54.5569686465, 0.0000000000
-61.8170288964, 54.3726127470, 0.0000000000
-61.8170288964, 54.3726127470, 0.0000000000
-61.7733890445, 54.3368466703, 0.0000000000
-61.7733890445, 54.3368466703, 0.0000000000
-61.7512213667, 54.3180999642, 0.0000000000
-61.7512213667, 54.3180999642, 0.0000000000
-61.6644789671, 54.2408638228, 0.0000000000
-61.6644789671, 54.2408638228, 0.0000000000
-61.5931495472, 54.1725188403, 0.0000000000
-61.5931495472, 54.1725188403, 0.0000000000
